expected_price,predicted_price
2148.14,3419.0
1259.69,4023.0
789.6399999999999,1070.0
975.8499999999999,670.0
2434.14,1338.0
2863.14,2423.0
1576.1400000000003,3199.0
3578.14,4431.0
1433.1399999999999,1996.0
1933.64,2097.0
1147.78,1862.0
1790.64,3885.0
1564.2,1629.0
1075.64,839.0
970.1900000000003,2021.0
3131.96,3258.0
2062.34,1198.0
1433.1399999999999,3516.0
6438.140000000001,4818.0
2577.14,2964.0
11443.14,5216.0
4436.14,2809.0
4293.14,3095.0
1933.64,1974.0
660.94,1218.0
2148.14,3699.0
5008.14,4496.0
2434.14,2279.0
5008.14,1907.0
1576.1400000000003,3385.0
4293.14,2819.0
1175.74,1310.0
517.94,1729.0
3149.14,4008.0
3523.03,5329.0
2720.14,1629.0
2453.87,2535.0
6871.539999999999,3119.0
2534.24,1650.0
1004.1400000000001,4295.0
892.69,635.0
3578.14,3232.0
861.1399999999999,1334.0
1075.64,551.0
2291.14,1746.0
1004.1400000000001,1314.0
1075.64,1459.0
718.1399999999996,576.0
5365.64,3245.0
2863.14,2631.0
1445.27,2240.0
1862.14,2802.0
1576.1400000000003,2387.0
875.02,1568.0
1147.14,1405.0
2148.14,2293.0
2577.14,3953.0
1136.43,637.0
2971.59,3035.0
1147.14,1478.0
1305.81,2761.0
1576.1400000000003,1080.0
989.8400000000001,1006.0
1933.64,3602.0
1862.14,1335.0
1433.1399999999999,3475.0
1290.14,1008.0
1304.54,2158.0
2276.24,2245.0
1104.24,2296.0
7985.109999999999,3809.0
2863.14,3545.0
941.04,465.0
7367.639999999999,5609.0
2362.64,2232.0
1290.14,3793.0
3149.14,873.0
3563.84,2815.0
2005.14,1659.0
961.2399999999998,1896.0
1433.1399999999999,1194.0
1476.43,1998.0
1790.64,2747.0
703.8400000000001,1012.0
718.1399999999996,1363.0
1089.9400000000003,1464.0
646.6400000000001,912.0
2291.14,2331.0
861.1399999999999,1768.0
2436.0,2090.0
1862.14,759.0
689.5400000000002,787.0
1004.1400000000001,1762.0
1218.64,3395.0
869.6299999999999,1189.0
2148.14,2202.0
3020.44,2707.0
2863.14,4083.0
3506.64,5400.0
3964.24,3067.0
1862.14,4568.0
6795.639999999999,5159.0
2891.74,3348.0
1990.84,3271.0
1404.54,1686.0
1361.64,2099.0
2005.14,1679.0
2436.32,5023.0
2148.14,1625.0
944.05,1275.0
735.6500000000001,1026.0
3077.64,2928.0
2148.14,1975.0
718.1399999999996,1236.0
2577.14,2501.0
1719.14,878.0
2999.04,1907.0
1719.14,1523.0
3388.84,2971.0
2242.91,2460.0
2562.84,2578.0
2148.14,2551.0
503.6399999999999,1033.0
2863.14,2953.0
1719.14,1460.0
718.1399999999996,1385.0
2005.14,3371.0
3253.96,3387.0
1862.14,1634.0
1004.1400000000001,2234.0
1004.1400000000001,259.0
8583.14,9258.0
5265.54,3806.0
718.1399999999996,1129.0
2863.14,3175.0
1611.35,1682.0
1075.64,1368.0
1576.1400000000003,927.0
718.1399999999996,984.0
1004.1400000000001,2260.0
3721.14,5617.0
2174.45,1933.0
1433.1399999999999,1573.0
1710.69,2080.0
2291.14,1920.0
1797.98,1472.0
1297.7,1453.0
783.76,1516.0
723.6799999999998,854.0
1619.04,2478.0
1858.9,2099.0
989.8400000000001,859.0
10689.97,5440.0
5437.14,1868.0
1118.54,1789.0
5086.84,5294.0
3149.14,2737.0
2005.14,2321.0
2863.14,1599.0
1711.38,1929.0
2720.14,6129.0
1147.14,3309.0
2577.14,1617.0
1290.14,4069.0
1218.64,2049.0
4974.89,3999.0
1719.14,1421.0
2872.36,5066.0
1047.0400000000002,1832.0
1515.63,1537.0
1660.65,1704.0
1719.14,1899.0
1089.9400000000003,1834.0
2219.64,2295.0
3391.27,1540.0
3578.14,3043.0
3149.14,1415.0
1501.95,1384.0
975.54,1938.0
1112.33,1645.0
2076.64,2357.0
932.6399999999999,429.0
1147.14,1263.0
1350.94,1074.0
1433.1399999999999,1303.0
575.1399999999999,1426.0
2303.02,1146.0
2434.14,2561.0
1290.14,1651.0
4229.11,1617.0
9727.14,6961.0
11371.64,11925.0
1075.64,1882.0
2434.14,2159.0
2296.03,3263.0
2148.14,2318.0
10013.14,3199.0
2863.14,3173.0
1447.44,2879.0
2414.25,5207.0
703.8400000000001,-52.0
1891.67,1381.0
2117.18,2522.0
1864.94,2015.0
3925.87,6784.0
1155.0,1457.0
5723.140000000001,5612.0
4436.14,3416.0
1205.9,2345.0
989.8400000000001,1828.0
1554.06,1568.0
1147.14,1653.0
1990.84,454.0
1218.64,1229.0
1719.14,1918.0
1361.64,2112.0
1433.1399999999999,3606.0
580.1100000000001,1973.0
783.44,1514.0
4865.14,6201.0
6795.639999999999,5643.0
2620.12,3671.0
2005.14,4774.0
3520.94,3009.0
2248.24,2587.0
4579.14,5218.0
1647.64,2113.0
9441.14,5265.0
2291.14,1809.0
861.1399999999999,2466.0
889.7400000000002,3334.0
861.1399999999999,1751.0
1733.44,5050.0
2309.2,4206.0
2148.14,2384.0
1576.1400000000003,1626.0
3578.14,3027.0
1290.14,564.0
1218.64,912.0
803.94,612.0
1290.14,1878.0
1576.1400000000003,3871.0
2720.14,2181.0
1576.1400000000003,3050.0
6438.140000000001,1772.0
2148.14,2076.0
3063.34,3248.0
1719.14,1120.0
3864.14,1845.0
2291.14,1899.0
2931.97,1931.0
1118.54,474.0
4293.14,2209.0
1433.1399999999999,2654.0
3578.14,3561.0
2863.14,3157.0
1218.64,1228.0
2577.14,2886.0
1862.14,1532.0
5508.64,1500.0
861.1399999999999,1265.0
1862.14,2298.0
475.03999999999996,1439.0
2148.14,1322.0
1676.24,1829.0
6009.14,3231.0
1418.84,1787.0
1433.1399999999999,2759.0
1139.75,551.0
1213.86,1344.0
1375.94,3167.0
718.1399999999996,1803.0
1151.21,2078.0
575.1399999999999,1688.0
932.6399999999999,850.0
1261.54,1400.0
1218.64,1137.0
2577.14,2439.0
8053.8099999999995,4246.0
861.1399999999999,3307.0
2577.14,2309.0
646.6400000000001,1421.0
4007.1399999999994,2747.0
3594.58,3967.0
1218.64,2332.0
646.6400000000001,2199.0
1719.14,2557.0
1004.1400000000001,1979.0
1004.1400000000001,287.0
1290.14,1834.0
2577.14,1992.0
732.6700000000001,2443.0
2005.14,3645.0
2005.14,3393.0
1283.93,6388.0
1147.14,1558.0
2752.98,2111.0
2148.14,1263.0
1514.63,1825.0
4579.14,4789.0
15018.140000000001,2900.0
2148.14,1658.0
932.6399999999999,1526.0
2863.14,2802.0
3578.14,5884.0
5723.140000000001,4485.0
1517.75,2941.0
1275.84,1268.0
1733.44,2092.0
747.22,2559.0
2130.99,2745.0
694.22,123.0
6080.64,3516.0
1433.1399999999999,3146.0
4936.64,1833.0
4738.13,3998.0
1719.14,1204.0
1647.64,2497.0
761.0399999999997,1481.0
1576.1400000000003,1839.0
1762.04,2230.0
1704.8399999999997,2014.0
432.1399999999999,753.0
861.1399999999999,304.0
1719.14,2657.0
1533.24,1098.0
2148.14,2735.0
2260.44,1745.0
1576.1400000000003,1458.0
1576.1400000000003,1534.0
3320.44,4152.0
932.6399999999999,554.0
1147.14,1407.0
1504.64,2297.0
718.1399999999996,1337.0
989.8400000000001,725.0
3177.74,3710.0
2021.01,1745.0
3006.14,3352.0
1004.1400000000001,1640.0
1862.14,2551.0
2434.14,2480.0
3134.84,2257.0
789.6399999999999,1893.0
2720.14,2243.0
2577.14,2577.0
2863.14,3821.0
832.54,1013.0
3900.02,1648.0
1290.14,3060.0
4993.84,3902.0
2583.49,2842.0
5437.14,3318.0
3892.74,3699.0
4546.11,6461.0
975.54,2467.0
4007.1399999999994,3543.0
861.1399999999999,1417.0
14303.14,8519.0
5365.64,5393.0
1218.64,1893.0
653.44,701.0
925.7,862.0
1004.1400000000001,1337.0
6789.07,5831.0
2291.14,2097.0
789.6399999999999,2617.0
3091.94,1834.0
3199.86,2866.0
2434.14,1349.0
1061.34,1583.0
1314.06,2430.0
5723.140000000001,4223.0
5294.14,2411.0
846.8400000000001,1560.0
3163.08,3460.0
8322.85,3556.0
1290.14,1968.0
1247.24,1313.0
1132.84,1791.0
4007.1399999999994,4130.0
2242.91,2080.0
932.6399999999999,893.0
1433.1399999999999,1421.0
718.1399999999996,2205.0
3792.64,3986.0
1862.14,1419.0
2915.89,2353.0
4293.14,3623.0
813.31,1234.0
3149.14,1307.0
5580.14,7270.0
3149.14,2599.0
818.24,1277.0
2720.14,4346.0
2505.64,1542.0
861.1399999999999,1334.0
9026.44,3368.0
3578.14,1744.0
2005.14,2669.0
1576.1400000000003,1999.0
575.1399999999999,638.0
575.1399999999999,560.0
2005.14,3472.0
575.1399999999999,2079.0
8242.58,3334.0
2863.14,3749.0
