expected_price,predicted_price
3166.27,2006.0
3706.84,3366.0
2513.53,1590.0
946.94,2144.0
23583.84,10603.0
489.34000000000015,1074.0
4007.1399999999994,3532.0
5422.84,4541.0
2291.14,2365.0
2235.89,1721.0
2227.78,4369.0
1605.77,2349.0
1032.74,863.0
5294.14,4869.0
1132.84,1264.0
6366.64,5307.0
1719.14,1650.0
1879.94,2649.0
5437.14,5313.0
983.9099999999999,1514.0
1719.14,2925.0
803.94,937.0
4293.14,3329.0
1147.14,1474.0
801.71,1741.0
2005.14,2776.0
1719.14,1094.0
1433.1399999999999,2604.0
2648.64,2919.0
2870.09,4340.0
432.1399999999999,2098.0
1719.14,2843.0
1576.1400000000003,1692.0
4101.5,1691.0
1418.84,1421.0
2577.14,4400.0
1380.43,2767.0
6438.140000000001,2830.0
932.6399999999999,982.0
2027.61,1971.0
989.8400000000001,1240.0
2679.28,1869.0
2100.09,2621.0
1361.64,1094.0
961.2399999999998,1075.0
5222.64,2964.0
6438.140000000001,3301.0
525.6299999999999,3011.0
4264.54,5184.0
1433.1399999999999,1524.0
1333.04,2054.0
861.1399999999999,737.0
2148.14,3409.0
1147.14,3064.0
932.6399999999999,1209.0
5008.14,1853.0
3578.14,2503.0
1290.14,1328.0
2505.64,1452.0
5723.140000000001,5064.0
3435.14,2127.0
5437.14,2684.0
6815.139999999999,12082.0
5723.140000000001,4342.0
1290.14,2821.0
2148.14,1626.0
1118.54,1693.0
646.6400000000001,1090.0
1290.14,2170.0
2577.14,755.0
4579.14,3155.0
5236.94,4932.0
5008.14,3518.0
10442.14,7069.0
1275.84,1509.0
1790.64,2099.0
789.6399999999999,937.0
1370.51,2379.0
1361.64,3269.0
3273.95,1806.0
2401.28,1320.0
5079.64,2797.0
1361.64,1652.0
718.1399999999996,1422.0
1704.8399999999997,2513.0
1400.79,2272.0
1719.14,2664.0
1004.1400000000001,1545.0
5151.14,3345.0
603.74,640.0
1576.1400000000003,2146.0
785.9199999999998,1938.0
1290.14,1463.0
475.74,506.0
2720.14,2495.0
2092.0,1620.0
3435.14,2631.0
1790.64,2047.0
1862.14,1499.0
2048.04,2401.0
5723.140000000001,4454.0
575.1399999999999,1501.0
1147.14,1066.0
1141.42,2865.0
1361.64,1818.0
2291.14,1868.0
939.6200000000001,776.0
1752.77,2006.0
4293.14,3433.0
5723.140000000001,6541.0
1676.24,1438.0
2005.14,1492.0
1272.71,1573.0
3935.6400000000003,4364.0
1576.1400000000003,1377.0
1004.1400000000001,1084.0
1147.14,1620.0
718.1399999999996,1348.0
660.94,1778.0
1647.64,1087.0
1433.1399999999999,1842.0
2148.14,3259.0
389.24000000000024,1041.0
2863.14,5297.0
1204.34,858.0
13159.14,5184.0
2148.14,1554.0
1075.64,2142.0
1690.54,2285.0
30031.729999999996,5780.0
1433.1399999999999,2943.0
4007.1399999999994,1640.0
2148.14,2333.0
1572.78,2047.0
4865.14,3718.0
2148.14,2335.0
1790.64,1959.0
4293.14,2988.0
3149.14,3846.0
2508.18,3178.0
2148.14,2039.0
3978.54,4889.0
1005.79,2181.0
3263.54,3448.0
1862.14,1634.0
2262.54,3511.0
2577.14,1636.0
1862.14,1766.0
2291.14,2016.0
2148.14,2927.0
6298.52,4826.0
718.1399999999996,633.0
3753.15,3129.0
2148.14,2522.0
4293.14,2059.0
723.95,2552.0
5587.64,3437.0
2076.64,2165.0
1433.1399999999999,3199.0
575.1399999999999,1241.0
1576.1400000000003,2874.0
2863.14,4745.0
5723.140000000001,3781.0
3435.14,2069.0
1004.1400000000001,1105.0
1075.64,1742.0
3578.14,1804.0
832.54,1222.0
660.94,1408.0
2076.64,3608.0
718.1399999999996,1171.0
2219.64,2382.0
575.1399999999999,1074.0
2148.14,1594.0
861.1399999999999,724.0
761.0399999999997,1474.0
2863.14,3951.0
718.1399999999996,2207.0
1697.7400000000002,1173.0
4579.14,2823.0
861.1399999999999,1781.0
1333.04,1534.0
971.8899999999999,1722.0
1719.14,1239.0
4135.84,3407.0
975.54,2082.0
1815.56,1837.0
1647.64,4840.0
4927.6,4806.0
846.8400000000001,1124.0
1862.14,1506.0
2818.32,2397.0
1290.14,1421.0
1290.14,1444.0
2005.14,2053.0
2076.64,2681.0
1290.14,1852.0
2562.84,3083.0
1147.14,1910.0
1004.1400000000001,1468.0
1510.4299999999998,2053.0
989.8400000000001,1271.0
1032.74,1382.0
5008.14,2006.0
1547.54,1036.0
2148.14,2994.0
4248.17,2742.0
1576.1400000000003,1359.0
4007.1399999999994,3782.0
861.1399999999999,1327.0
1075.64,2035.0
1075.64,1373.0
932.6399999999999,1329.0
3578.14,4789.0
1516.94,1373.0
1018.44,1432.0
4865.14,3923.0
1862.14,1129.0
718.1399999999996,1882.0
1504.33,1861.0
1361.64,1512.0
1933.64,1197.0
5294.14,9265.0
932.6399999999999,2050.0
1433.1399999999999,2148.0
932.6399999999999,1940.0
975.54,1041.0
6867.139999999999,3762.0
1147.14,1271.0
3523.49,5389.0
2105.24,1986.0
1361.64,2454.0
846.8400000000001,1926.0
1218.64,1094.0
1504.64,1483.0
3052.42,2792.0
1290.14,1216.0
1004.1400000000001,1855.0
2638.42,4234.0
3435.14,3235.0
972.1799999999998,3018.0
1397.22,1077.0
1933.64,2796.0
2256.56,1203.0
432.1399999999999,2178.0
2018.81,2976.0
1261.68,1373.0
3835.54,4127.0
5379.39,2537.0
4293.14,2820.0
3415.43,2637.0
725.2,1150.0
1433.1399999999999,2351.0
1218.64,1113.0
2076.64,1645.0
6295.14,5123.0
718.1399999999996,917.0
3578.14,4419.0
1790.64,2852.0
1576.1400000000003,1415.0
651.9000000000001,1134.0
3220.64,2827.0
2045.53,2919.0
3006.14,2607.0
2148.14,3706.0
3578.14,4143.0
918.3400000000001,1263.0
4007.1399999999994,2438.0
1576.1400000000003,1351.0
4007.1399999999994,3424.0
475.03999999999996,1696.0
1719.14,1253.0
1004.1400000000001,2058.0
1290.14,3437.0
1290.14,2461.0
2148.14,1846.0
1629.7999999999997,2528.0
4007.1399999999994,1785.0
861.1399999999999,1242.0
589.44,1602.0
2148.14,1508.0
2863.14,985.0
1361.64,2660.0
1218.64,1218.0
1222.82,1261.0
3220.64,1534.0
2119.54,1492.0
3721.14,3531.0
2148.14,1691.0
403.53999999999996,1157.0
5090.42,1418.0
1719.14,2290.0
4865.14,2754.0
2372.1,1820.0
2889.26,4131.0
789.6399999999999,1178.0
1404.54,3585.0
962.6599999999999,962.0
1361.64,1302.0
4722.14,2047.0
2148.14,2535.0
1933.64,2053.0
932.6399999999999,1328.0
2648.64,2911.0
5580.14,4357.0
3363.64,4128.0
3152.18,3878.0
2362.64,1184.0
4579.14,3436.0
6647.23,6693.0
932.6399999999999,856.0
4686.96,2554.0
2005.14,1931.0
789.6399999999999,2905.0
2631.86,1556.0
4278.84,2701.0
4565.55,1510.0
3040.93,2059.0
1375.94,1328.0
689.5400000000002,1108.0
3149.14,2672.0
503.6399999999999,1104.0
5794.32,4871.0
1004.1400000000001,1695.0
718.1399999999996,991.0
1004.1400000000001,2759.0
1265.44,1851.0
1218.64,2355.0
718.1399999999996,1171.0
1046.12,1506.0
2863.14,3355.0
4650.52,3203.0
1147.14,1229.0
1464.44,1514.0
3490.66,3621.0
2479.85,2537.0
2577.14,2687.0
5351.34,3108.0
932.6399999999999,1328.0
9512.64,4424.0
1851.05,3166.0
1348.02,4374.0
1118.54,3708.0
3578.14,3898.0
4020.49,4207.0
1104.24,1306.0
1004.1400000000001,2676.0
1218.64,2595.0
1647.64,2676.0
861.1399999999999,2660.0
563.72,814.0
968.5900000000001,1244.0
719.8700000000001,1213.0
3435.14,3078.0
2005.14,1640.0
718.1399999999996,2874.0
2005.14,2119.0
2076.64,1699.0
5723.140000000001,2589.0
1720.24,2220.0
1037.1399999999999,1880.0
4475.13,3884.0
2005.14,2016.0
1435.08,1723.0
1075.64,2883.0
861.1399999999999,2304.0
3621.04,2253.0
1147.14,1383.0
2291.14,3202.0
2045.12,1829.0
403.53999999999996,1070.0
1790.64,1333.0
1770.95,9106.0
1693.33,2799.0
2148.14,2154.0
746.74,2208.0
1275.84,2075.0
6438.140000000001,4478.0
2833.39,1940.0
577.22,1412.0
5992.3,1549.0
5580.14,4639.0
946.26,1641.0
1576.1400000000003,1852.0
646.6400000000001,1295.0
4680.84,5406.0
718.1399999999996,1622.0
3506.64,1341.0
3435.14,4414.0
761.0399999999997,937.0
1661.59,1072.0
1290.14,1347.0
2291.14,4102.0
2999.37,5766.0
1422.16,1766.0
932.6399999999999,1830.0
1061.34,1827.0
1895.75,1609.0
704.5900000000001,1139.0
861.1399999999999,1106.0
432.1399999999999,2008.0
14586.21,11080.0
1504.64,1514.0
1518.93,1235.0
2863.14,1404.0
3578.14,3184.0
2148.14,3286.0
3220.64,3336.0
1290.14,1280.0
2804.81,3757.0
1576.1400000000003,1069.0
861.1399999999999,1305.0
7153.139999999999,5240.0
3811.92,3922.0
1290.14,1357.0
1004.1400000000001,1035.0
5751.0,6559.0
1790.64,1621.0
932.6399999999999,1467.0
6393.07,4148.0
1748.32,2007.0
2005.14,1605.0
1147.14,2155.0
4579.14,2554.0
1104.24,1342.0
2005.14,3446.0
2562.84,1895.0
3451.55,5191.0
484.5100000000002,1256.0
1218.64,1257.0
4293.14,2502.0
1862.14,1755.0
1790.64,1037.0
647.6500000000001,1095.0
1719.14,1218.0
848.6700000000001,1094.0
1357.46,2182.0
7153.139999999999,5578.0
703.8400000000001,1134.0
3578.14,3264.0
1561.84,1646.0
4007.1399999999994,3179.0
2653.73,3167.0
932.6399999999999,1439.0
2648.64,4079.0
846.8400000000001,1094.0
4753.81,2972.0
8297.14,5184.0
1576.1400000000003,2673.0
861.1399999999999,1216.0
432.1399999999999,1229.0
2148.14,2067.0
904.04,1260.0
4830.27,1566.0
6009.14,5231.0
2291.14,2501.0
1807.25,2883.0
4291.64,3391.0
1504.64,1698.0
6080.64,6496.0
930.21,1373.0
1322.34,1341.0
1576.1400000000003,1582.0
1462.25,2031.0
868.25,1405.0
818.24,2072.0
2148.14,1973.0
1290.14,1820.0
2005.14,2006.0
3435.14,3941.0
2362.64,1798.0
5071.82,2888.0
1576.1400000000003,1452.0
7153.139999999999,4698.0
1361.64,1929.0
8460.9,6891.0
2148.14,2609.0
579.24,609.0
1004.1400000000001,2424.0
10803.74,4980.0
2362.64,1686.0
1418.84,920.0
1057.2600000000002,1601.0
1132.84,1421.0
2693.64,2856.0
1719.14,2598.0
5008.14,3018.0
1504.1,2518.0
3149.14,2092.0
861.1399999999999,1151.0
975.54,1600.0
5667.15,4783.0
1004.1400000000001,1439.0
5723.140000000001,5184.0
1218.64,1321.0
1459.14,1648.0
3706.84,3398.0
1939.21,1713.0
5179.74,4060.0
2291.14,2962.0
2763.04,2003.0
1719.14,937.0
1004.1400000000001,1360.0
2168.9,4169.0
861.1399999999999,2104.0
1138.29,1999.0
432.1399999999999,700.0
6366.64,26267.0
2863.14,2111.0
2133.36,2981.0
1004.1400000000001,1373.0
2434.14,2292.0
1004.1400000000001,845.0
921.05,1100.0
1075.64,1999.0
2434.14,1721.0
3721.14,4651.0
4293.14,3566.0
962.9299999999998,1323.0
2148.14,1168.0
861.1399999999999,1334.0
8769.04,5494.0
789.6399999999999,744.0
1147.14,1498.0
2362.64,2535.0
703.8400000000001,870.0
1218.64,982.0
989.8400000000001,615.0
689.5400000000002,1178.0
1147.14,1886.0
2863.14,1977.0
1147.14,2059.0
1719.14,1562.0
2577.14,2363.0
1132.84,1766.0
5769.109999999999,3906.0
1075.64,1797.0
3149.14,1353.0
8368.64,3323.0
2694.62,2473.0
1862.14,1347.0
932.6399999999999,1665.0
8297.14,8953.0
1290.14,3353.0
1054.96,1769.0
1954.63,2211.0
575.1399999999999,930.0
1504.64,1937.0
1147.14,839.0
1290.14,1755.0
2148.14,1473.0
1481.7999999999997,2866.0
3006.14,3324.0
2577.14,3407.0
2342.11,3784.0
2840.18,3444.0
6009.14,5472.0
1862.14,1405.0
718.1399999999996,1171.0
1862.14,2067.0
3202.78,3028.0
1147.14,1611.0
2791.64,3777.0
2148.14,3051.0
603.74,946.0
1218.64,1413.0
1862.14,2229.0
4464.74,5251.0
1004.1400000000001,1305.0
971.8899999999999,2685.0
1209.78,1533.0
1862.14,1940.0
2848.84,2687.0
1433.1399999999999,1361.0
2291.14,2551.0
1433.1399999999999,1368.0
5723.140000000001,2118.0
2148.14,2190.0
1647.64,1133.0
3455.2,4898.0
2419.84,1510.0
1576.1400000000003,1181.0
646.6400000000001,1041.0
3578.14,3329.0
1647.64,1710.0
3578.14,3356.0
1004.1400000000001,4335.0
718.1399999999996,606.0
895.72,2238.0
5294.14,7632.0
1862.14,1676.0
4150.14,3457.0
1061.34,2063.0
2213.15,2829.0
887.9099999999999,903.0
718.1399999999996,1514.0
3864.14,1463.0
1290.14,1462.0
5008.14,3840.0
575.1399999999999,1858.0
1504.64,1852.0
1290.14,1294.0
2720.14,3346.0
1790.64,2346.0
1504.64,962.0
2720.14,3162.0
4878.14,3154.0
1504.64,1236.0
1004.1400000000001,863.0
718.1399999999996,937.0
1211.01,1412.0
17878.140000000003,5714.0
3692.54,3765.0
1075.64,805.0
2863.14,15525.0
2076.64,2585.0
2291.14,1674.0
1147.14,3310.0
1004.1400000000001,1209.0
3995.99,4168.0
2148.14,2199.0
1147.14,2250.0
5565.84,4318.0
2577.14,2758.0
1433.1399999999999,2382.0
1933.64,2787.0
603.74,1249.0
1252.12,1087.0
1147.14,2387.0
1032.74,1304.0
10931.07,10056.0
1190.04,1645.0
1147.14,3054.0
1933.64,2934.0
1004.1400000000001,1282.0
1075.64,1166.0
575.1399999999999,1094.0
1719.14,2006.0
1004.1400000000001,1930.0
1218.64,1846.0
2385.37,2226.0
1297.26,1196.0
533.22,1408.0
2577.14,2513.0
575.1399999999999,814.0
7932.300000000001,7594.0
1933.64,2018.0
1275.84,1200.0
2083.14,1373.0
4007.1399999999994,2504.0
3006.14,1921.0
4579.14,3788.0
616.3100000000002,1145.0
646.6400000000001,1094.0
575.1399999999999,1799.0
4865.14,2018.0
2512.13,2339.0
2005.14,1557.0
1363.52,1143.0
1004.1400000000001,992.0
2088.25,3370.0
2133.84,2018.0
2291.14,2028.0
1576.1400000000003,2092.0
10789.9,4342.0
861.1399999999999,2305.0
1075.64,2337.0
14303.14,8350.0
2148.14,4810.0
2005.14,4869.0
1790.64,827.0
1554.29,2079.0
2577.14,2155.0
852.4000000000001,2018.0
2412.98,2923.0
1175.74,2203.0
1704.8399999999997,1437.0
2148.14,1515.0
403.53999999999996,2492.0
4393.66,5514.0
974.03,1328.0
1719.14,2059.0
789.6399999999999,2084.0
1290.14,1561.0
2148.14,2335.0
1699.37,2511.0
2148.14,8408.0
2763.04,2478.0
932.6399999999999,960.0
1933.64,2755.0
4338.8,3531.0
6724.139999999999,4403.0
503.6399999999999,1041.0
932.6399999999999,2763.0
1147.14,2730.0
1806.12,1864.0
1147.14,1101.0
432.1399999999999,3017.0
861.1399999999999,1324.0
989.8400000000001,1369.0
3523.49,2885.0
7296.139999999999,4249.0
3451.64,1755.0
1023.0200000000002,2466.0
5013.48,3305.0
1933.64,3093.0
1445.51,1244.0
1842.26,1838.0
608.8699999999997,1721.0
1075.64,1941.0
4793.64,4863.0
538.2799999999997,1672.0
1433.1399999999999,3806.0
646.6400000000001,1861.0
1147.14,1013.0
1218.64,1116.0
4007.1399999999994,2174.0
4663.78,4413.0
6680.629999999999,3387.0
4865.14,4697.0
2577.14,2035.0
2076.64,1514.0
1719.14,1288.0
1418.84,1139.0
861.1399999999999,1801.0
1576.1400000000003,2765.0
968.45,1933.0
932.6399999999999,1313.0
3006.14,2536.0
4293.14,3278.0
1132.84,2809.0
646.6400000000001,937.0
1147.14,1444.0
1433.1399999999999,2201.0
3578.14,3947.0
8368.64,4996.0
2219.64,2990.0
2362.64,1515.0
1862.14,3137.0
789.6399999999999,1373.0
2720.14,1527.0
932.6399999999999,1184.0
12007.79,2392.0
2514.67,1119.0
1533.24,1520.0
2591.44,2281.0
1290.14,1512.0
4865.14,1838.0
1933.64,2115.0
1290.14,2524.0
9298.14,6533.0
2577.14,2481.0
861.1399999999999,1297.0
1361.64,1645.0
1719.14,1765.0
10013.14,6337.0
2863.14,3074.0
3049.83,2611.0
3034.09,3648.0
9727.14,24828.0
1862.14,5438.0
2076.64,1380.0
2291.14,1920.0
1862.14,1014.0
3129.44,2722.0
403.53999999999996,3600.0
1089.9400000000003,2048.0
2148.14,2572.0
2720.14,2600.0
1361.64,2481.0
1576.1400000000003,2043.0
1275.84,1244.0
1043.34,1437.0
2577.14,3045.0
1647.64,1260.0
2148.14,2684.0
4007.1399999999994,2443.0
3506.64,3389.0
3415.4,3203.0
2577.14,1708.0
3983.54,5527.0
5151.14,3439.0
1147.14,2021.0
3687.12,2929.0
575.1399999999999,775.0
1458.73,1685.0
4260.31,4867.0
3506.64,2299.0
2886.11,3065.0
3149.14,3824.0
1353.3,2084.0
1790.64,2466.0
1447.44,1418.0
1275.84,893.0
2838.83,2978.0
1104.24,1515.0
1933.64,1525.0
4150.14,2504.0
8428.37,4683.0
2083.85,1777.0
1004.1400000000001,1987.0
1842.11,1871.0
503.6399999999999,1122.0
3644.95,1451.0
861.1399999999999,1072.0
2148.14,2948.0
4293.14,4281.0
2148.14,2708.0
660.94,982.0
1862.14,1139.0
646.6400000000001,870.0
1958.23,1463.0
1433.1399999999999,1529.0
1933.64,2226.0
989.8400000000001,1019.0
1290.14,1665.0
3792.64,1923.0
1075.64,4043.0
3792.64,3434.0
1862.14,1818.0
1504.62,999.0
2437.46,1768.0
4293.14,8680.0
3792.64,2554.0
3234.78,3822.0
882.8,1263.0
2577.14,3078.0
675.24,1328.0
2005.14,3031.0
4793.64,5129.0
1933.64,2054.0
4531.78,2331.0
989.8400000000001,1526.0
975.54,1112.0
1268.08,1527.0
2007.92,3240.0
2005.14,2766.0
3296.59,2744.0
7582.139999999999,6190.0
6223.64,3585.0
1862.14,2127.0
2291.14,2092.0
2419.84,4364.0
1004.1400000000001,1538.0
671.73,1094.0
932.6399999999999,1380.0
2272.78,2154.0
1433.1399999999999,5392.0
4722.14,4377.0
1433.1399999999999,1665.0
2148.14,2200.0
2863.14,5022.0
3194.75,3226.0
1790.64,1379.0
5151.14,3086.0
1147.14,2047.0
932.6399999999999,1216.0
3578.14,2059.0
1361.64,2064.0
861.1399999999999,1855.0
3721.14,3635.0
1147.14,1294.0
5135.2,2787.0
703.8400000000001,1289.0
10585.14,5612.0
4293.14,1752.0
1032.74,1975.0
718.1399999999996,1123.0
5151.14,4825.0
3435.14,1929.0
1075.64,1341.0
10728.14,4667.0
4865.14,2313.0
1004.1400000000001,1328.0
5437.97,2842.0
1290.14,1741.0
2362.64,2871.0
1061.34,1999.0
566.23,1248.0
718.1399999999996,1416.0
5008.14,5236.0
575.1399999999999,722.0
761.0399999999997,1171.0
1218.64,1277.0
2148.14,1373.0
1433.1399999999999,2117.0
3377.94,2585.0
6080.64,5658.0
3435.14,2482.0
3435.14,2428.0
560.8400000000001,1522.0
5008.14,3380.0
1513.39,1880.0
6009.14,5345.0
2148.14,2498.0
2519.94,2857.0
4007.1399999999994,3991.0
1862.14,2829.0
1231.17,1281.0
503.6399999999999,602.0
3077.64,2703.0
718.1399999999996,2799.0
1097.8,98.0
1873.17,4329.0
861.1399999999999,1877.0
1328.17,1874.0
1361.64,1350.0
2184.13,2545.0
2280.91,2092.0
718.1399999999996,450.0
718.1399999999996,1926.0
1004.1400000000001,1951.0
3506.64,2487.0
1461.74,1084.0
6009.14,3706.0
5008.14,6119.0
4293.14,4783.0
1075.64,386.0
1719.14,1778.0
2720.14,2081.0
6186.27,5184.0
861.1399999999999,679.0
932.6399999999999,1594.0
4007.1399999999994,2346.0
5008.14,7060.0
3006.14,4205.0
2291.14,917.0
605.1700000000003,679.0
2148.14,1687.0
3860.51,3442.0
1361.64,2014.0
4579.14,2215.0
3149.14,3365.0
1576.1400000000003,1530.0
2577.14,3087.0
1647.64,1481.0
2748.74,2877.0
861.1399999999999,1013.0
1862.14,1645.0
1147.14,1380.0
1762.04,2446.0
1418.84,1558.0
1705.38,1626.0
789.6399999999999,1171.0
601.8699999999999,1478.0
952.26,1772.0
2591.44,1603.0
8495.55,2650.0
5008.14,3111.0
3292.14,2329.0
1004.1400000000001,1354.0
1999.2,1826.0
2148.14,2766.0
1361.64,2018.0
3292.14,3264.0
2577.14,4510.0
946.3899999999999,1599.0
1075.64,1902.0
689.5400000000002,1511.0
1433.67,1569.0
2148.14,3531.0
360.6399999999999,1431.0
6152.14,4909.0
1004.1400000000001,1007.0
1375.94,1337.0
1433.1399999999999,2220.0
2076.64,2064.0
1155.14,2457.0
2148.14,1280.0
1476.04,3363.0
1290.14,1663.0
4293.14,5312.0
1261.54,2030.0
2720.14,3914.0
4188.68,2176.0
2291.14,3302.0
5008.14,2891.0
1352.79,1937.0
2148.14,1641.0
1933.64,2092.0
1075.64,1803.0
3363.64,4623.0
2032.82,1939.0
3578.14,1894.0
575.1399999999999,1644.0
3277.84,1328.0
1147.14,2018.0
713.5500000000002,1295.0
7153.139999999999,5304.0
2005.14,1960.0
933.3000000000002,3731.0
1937.25,2105.0
3292.14,2690.0
1010.9000000000001,2018.0
2505.64,1481.0
2248.24,2919.0
1833.54,1005.0
646.6400000000001,1002.0
1647.64,1935.0
3149.14,6403.0
2650.66,2474.0
1719.14,1518.0
3470.2,2879.0
1433.1399999999999,3879.0
1868.84,1171.0
1290.14,2427.0
3683.14,4124.0
1075.64,1004.0
1533.24,1740.0
646.6400000000001,1041.0
3578.14,3246.0
861.1399999999999,1487.0
989.8400000000001,1014.0
3578.14,3210.0
2791.64,1452.0
1647.64,1421.0
1218.64,1525.0
